Date,Close
14/10/2016," 4,562.00 "
17/10/2016," 4,551.00 "
18/10/2016," 4,617.00 "
19/10/2016," 4,612.00 "
20/10/2016," 4,539.00 "
21/10/2016," 4,567.00 "
24/10/2016," 4,541.00 "
25/10/2016," 4,495.00 "
26/10/2016," 4,453.00 "
27/10/2016," 4,394.00 "
28/10/2016," 4,394.00 "
31/10/2016," 4,412.00 "
01/11/2016," 4,374.00 "
02/11/2016," 4,368.00 "
03/11/2016," 4,324.00 "
04/11/2016," 4,261.00 "
07/11/2016," 4,316.00 "
08/11/2016," 4,328.00 "
09/11/2016," 4,384.00 "
10/11/2016," 4,372.00 "
11/11/2016," 4,205.00 "
14/11/2016," 4,174.00 "
15/11/2016," 4,231.00 "
16/11/2016," 4,144.00 "
17/11/2016," 4,190.00 "
18/11/2016," 4,176.00 "
21/11/2016," 4,221.00 "
22/11/2016," 4,243.00 "
23/11/2016," 4,318.00 "
24/11/2016," 4,297.00 "
25/11/2016," 4,261.00 "
28/11/2016," 4,233.00 "
29/11/2016," 4,199.00 "
30/11/2016," 4,271.00 "
01/12/2016," 4,232.00 "
02/12/2016," 4,191.00 "
05/12/2016," 4,262.00 "
06/12/2016," 4,198.00 "
07/12/2016," 4,278.00 "
08/12/2016," 4,241.00 "
09/12/2016," 4,303.00 "
12/12/2016," 4,229.00 "
13/12/2016," 4,200.00 "
14/12/2016," 4,211.00 "
15/12/2016," 4,219.00 "
16/12/2016," 4,203.00 "
19/12/2016," 4,201.00 "
20/12/2016," 4,125.00 "
21/12/2016," 4,142.00 "
22/12/2016," 4,165.00 "
23/12/2016," 4,144.00 "
28/12/2016," 4,250.00 "
29/12/2016," 4,185.00 "
30/12/2016," 4,184.00 "
03/01/2017," 4,208.00 "
04/01/2017," 4,205.00 "
05/01/2017," 4,207.00 "
06/01/2017," 4,244.00 "
09/01/2017," 4,247.00 "
10/01/2017," 4,282.00 "
11/01/2017," 4,371.00 "
12/01/2017," 4,351.00 "
13/01/2017," 4,359.00 "
16/01/2017," 4,326.00 "
17/01/2017," 4,252.00 "
18/01/2017," 4,259.00 "
19/01/2017," 4,338.00 "
20/01/2017," 4,324.00 "
23/01/2017," 4,311.00 "
24/01/2017," 4,288.00 "
25/01/2017," 4,353.00 "
26/01/2017," 4,342.00 "
27/01/2017," 4,369.00 "
30/01/2017," 4,338.00 "
31/01/2017," 4,305.00 "
01/02/2017," 4,338.00 "
02/02/2017," 4,363.00 "
03/02/2017," 4,424.00 "
06/02/2017," 4,448.00 "
07/02/2017," 4,512.00 "
08/02/2017," 4,456.00 "
09/02/2017," 4,405.00 "
10/02/2017," 4,418.00 "
13/02/2017," 4,445.00 "
14/02/2017," 4,427.00 "
15/02/2017," 4,469.00 "
16/02/2017," 4,448.00 "
17/02/2017," 4,418.00 "
20/02/2017," 4,440.00 "
21/02/2017," 4,451.00 "
22/02/2017," 4,398.00 "
23/02/2017," 4,388.00 "
24/02/2017," 4,371.00 "
27/02/2017," 4,428.00 "
28/02/2017," 4,449.00 "
01/03/2017," 4,554.00 "
02/03/2017," 4,584.00 "
03/03/2017," 4,563.00 "
06/03/2017," 4,568.00 "
07/03/2017," 4,585.00 "
08/03/2017," 4,621.00 "
09/03/2017," 4,605.00 "
10/03/2017," 4,667.00 "
13/03/2017," 4,684.00 "
14/03/2017," 4,704.00 "
15/03/2017," 4,787.00 "
16/03/2017," 4,782.00 "
17/03/2017," 4,807.00 "
20/03/2017," 4,822.00 "
21/03/2017," 4,752.00 "
22/03/2017," 4,703.00 "
23/03/2017," 4,792.00 "
24/03/2017," 4,782.00 "
27/03/2017," 4,749.00 "
28/03/2017," 4,765.00 "
29/03/2017," 4,778.00 "
30/03/2017," 4,802.00 "
31/03/2017," 4,769.00 "
03/04/2017," 4,893.00 "
04/04/2017," 4,922.00 "
05/04/2017," 4,938.00 "
06/04/2017," 4,971.00 "
07/04/2017," 5,010.00 "
10/04/2017," 5,010.00 "
11/04/2017," 5,030.00 "
12/04/2017," 5,110.00 "
13/04/2017," 5,140.00 "
18/04/2017," 5,075.00 "
19/04/2017," 5,120.00 "
20/04/2017," 5,130.00 "
21/04/2017," 5,160.00 "
24/04/2017," 5,215.00 "
25/04/2017," 5,205.00 "
26/04/2017," 5,285.00 "
27/04/2017," 5,250.00 "
28/04/2017," 5,200.00 "
02/05/2017," 5,325.00 "
03/05/2017," 5,275.00 "
04/05/2017," 5,245.00 "
05/05/2017," 5,240.00 "
08/05/2017," 5,185.00 "
09/05/2017," 5,150.00 "
10/05/2017," 5,170.00 "
11/05/2017," 5,185.00 "
12/05/2017," 5,180.00 "
15/05/2017," 5,170.00 "
16/05/2017," 5,225.00 "
17/05/2017," 5,150.00 "
18/05/2017," 5,155.00 "
19/05/2017," 5,225.00 "
22/05/2017," 5,230.00 "
23/05/2017," 5,255.00 "
24/05/2017," 5,260.00 "
25/05/2017," 5,310.00 "
26/05/2017," 5,760.00 "
30/05/2017," 5,660.00 "
31/05/2017," 5,675.00 "
01/06/2017," 5,625.00 "
02/06/2017," 5,625.00 "
05/06/2017," 5,570.00 "
06/06/2017," 5,500.00 "
07/06/2017," 5,445.00 "
08/06/2017," 5,430.00 "
09/06/2017," 5,460.00 "
12/06/2017," 5,395.00 "
13/06/2017," 5,425.00 "
14/06/2017," 5,385.00 "
15/06/2017," 5,290.00 "
16/06/2017," 5,480.00 "
19/06/2017," 5,530.00 "
20/06/2017," 5,465.00 "
21/06/2017," 5,465.00 "
22/06/2017," 5,460.00 "
23/06/2017," 5,485.00 "
26/06/2017," 5,480.00 "
27/06/2017," 5,455.00 "
28/06/2017," 5,440.00 "
29/06/2017," 5,315.00 "
30/06/2017," 5,350.00 "
03/07/2017," 5,390.00 "
04/07/2017," 5,315.00 "
05/07/2017," 5,395.00 "
06/07/2017," 5,360.00 "
07/07/2017," 5,380.00 "
10/07/2017," 5,465.00 "
11/07/2017," 5,485.00 "
12/07/2017," 5,540.00 "
13/07/2017," 5,560.00 "
14/07/2017," 5,570.00 "
17/07/2017," 5,580.00 "
18/07/2017," 5,605.00 "
19/07/2017," 5,620.00 "
20/07/2017," 5,620.00 "
21/07/2017," 5,645.00 "
24/07/2017," 5,520.00 "
25/07/2017," 5,540.00 "
26/07/2017," 5,600.00 "
27/07/2017," 5,600.00 "
28/07/2017," 5,555.00 "
31/07/2017," 5,560.00 "
01/08/2017," 5,555.00 "
02/08/2017," 5,510.00 "
03/08/2017," 5,475.00 "
04/08/2017," 5,570.00 "
07/08/2017," 5,635.00 "
08/08/2017," 5,575.00 "
09/08/2017," 5,835.00 "
10/08/2017," 5,750.00 "
11/08/2017," 5,695.00 "
14/08/2017," 5,630.00 "
15/08/2017," 5,635.00 "
16/08/2017," 5,660.00 "
17/08/2017," 5,665.00 "
18/08/2017," 5,610.00 "
21/08/2017," 5,610.00 "
22/08/2017," 5,655.00 "
23/08/2017," 5,645.00 "
24/08/2017," 5,690.00 "
25/08/2017," 5,670.00 "
29/08/2017," 5,590.00 "
30/08/2017," 5,605.00 "
31/08/2017," 5,620.00 "
01/09/2017," 5,620.00 "
04/09/2017," 5,580.00 "
05/09/2017," 5,620.00 "
06/09/2017," 5,615.00 "
07/09/2017," 5,655.00 "
08/09/2017," 5,730.00 "
11/09/2017," 5,710.00 "
12/09/2017," 5,730.00 "
13/09/2017," 5,745.00 "
14/09/2017," 5,740.00 "
15/09/2017," 5,540.00 "
18/09/2017," 5,580.00 "
19/09/2017," 5,620.00 "
20/09/2017," 5,550.00 "
21/09/2017," 5,450.00 "
22/09/2017," 5,510.00 "
25/09/2017," 5,450.00 "
26/09/2017," 5,440.00 "
27/09/2017," 5,460.00 "
28/09/2017," 5,505.00 "
29/09/2017," 5,525.00 "
02/10/2017," 5,565.00 "
03/10/2017," 5,540.00 "
04/10/2017," 5,555.00 "
05/10/2017," 5,595.00 "
06/10/2017," 5,715.00 "
09/10/2017," 5,710.00 "
10/10/2017," 5,730.00 "
11/10/2017," 5,785.00 "
12/10/2017," 5,770.00 "
13/10/2017," 5,795.00 "
16/10/2017," 5,700.00 "
17/10/2017," 5,650.00 "
18/10/2017," 5,650.00 "
19/10/2017," 5,620.00 "
20/10/2017," 5,635.00 "
23/10/2017," 5,645.00 "
24/10/2017," 5,635.00 "
25/10/2017," 5,705.00 "
26/10/2017," 5,750.00 "
27/10/2017," 5,780.00 "
30/10/2017," 5,705.00 "
31/10/2017," 5,650.00 "
01/11/2017," 5,665.00 "
02/11/2017," 5,695.00 "
03/11/2017," 5,820.00 "
06/11/2017," 5,770.00 "
07/11/2017," 5,755.00 "
08/11/2017," 5,690.00 "
09/11/2017," 5,660.00 "
10/11/2017," 5,690.00 "
13/11/2017," 5,660.00 "
14/11/2017," 5,705.00 "
15/11/2017," 5,670.00 "
16/11/2017," 5,745.00 "
17/11/2017," 5,730.00 "
20/11/2017," 5,795.00 "
21/11/2017," 5,835.00 "
22/11/2017," 5,840.00 "
23/11/2017," 5,825.00 "
24/11/2017," 5,845.00 "
27/11/2017," 5,855.00 "
28/11/2017," 5,920.00 "
29/11/2017," 5,770.00 "
30/11/2017," 5,765.00 "
01/12/2017," 5,675.00 "
04/12/2017," 5,700.00 "
05/12/2017," 5,665.00 "
06/12/2017," 5,690.00 "
07/12/2017," 5,605.00 "
08/12/2017," 5,565.00 "
11/12/2017," 5,555.00 "
12/12/2017," 5,520.00 "
13/12/2017," 5,510.00 "
14/12/2017," 5,495.00 "
15/12/2017," 5,440.00 "
18/12/2017," 5,500.00 "
19/12/2017," 5,525.00 "
20/12/2017," 5,470.00 "
21/12/2017," 5,525.00 "
22/12/2017," 5,565.00 "
27/12/2017," 5,615.00 "
28/12/2017," 5,605.00 "
29/12/2017," 5,620.00 "
02/01/2018," 5,615.00 "
03/01/2018," 5,605.00 "
04/01/2018," 5,615.00 "
05/01/2018," 5,685.00 "
08/01/2018," 5,680.00 "
09/01/2018," 5,675.00 "
10/01/2018," 5,670.00 "
11/01/2018," 5,660.00 "
12/01/2018," 5,705.00 "
15/01/2018," 5,685.00 "
16/01/2018," 5,775.00 "
17/01/2018," 5,760.00 "
18/01/2018," 5,755.00 "
19/01/2018," 5,800.00 "
22/01/2018," 5,705.00 "
23/01/2018," 5,740.00 "
24/01/2018," 5,670.00 "
25/01/2018," 5,650.00 "
26/01/2018," 5,690.00 "
29/01/2018," 5,680.00 "
30/01/2018," 5,705.00 "
31/01/2018," 5,675.00 "
01/02/2018," 5,700.00 "
02/02/2018," 5,645.00 "
05/02/2018," 5,595.00 "
06/02/2018," 5,485.00 "
07/02/2018," 5,655.00 "
08/02/2018," 5,475.00 "
09/02/2018," 5,410.00 "
12/02/2018," 5,500.00 "
13/02/2018," 5,455.00 "
14/02/2018," 5,490.00 "
15/02/2018," 5,585.00 "
16/02/2018," 5,610.00 "
19/02/2018," 5,555.00 "
20/02/2018," 5,590.00 "
21/02/2018," 5,600.00 "
22/02/2018," 5,625.00 "
23/02/2018," 5,640.00 "
26/02/2018," 5,650.00 "
27/02/2018," 5,740.00 "
28/02/2018," 5,710.00 "
01/03/2018," 5,675.00 "
02/03/2018," 5,565.00 "
05/03/2018," 5,560.00 "
06/03/2018," 5,585.00 "
07/03/2018," 5,610.00 "
08/03/2018," 5,725.00 "
09/03/2018," 5,780.00 "
12/03/2018," 5,780.00 "
13/03/2018," 5,755.00 "
14/03/2018," 5,745.00 "
15/03/2018," 6,090.00 "
16/03/2018," 5,990.00 "
19/03/2018," 5,880.00 "
20/03/2018," 5,860.00 "
21/03/2018," 5,850.00 "
22/03/2018," 5,770.00 "
23/03/2018," 5,735.00 "
26/03/2018," 5,675.00 "
27/03/2018," 5,700.00 "
28/03/2018," 5,720.00 "
29/03/2018," 5,755.00 "
03/04/2018," 5,650.00 "
04/04/2018," 5,560.00 "
05/04/2018," 5,695.00 "
06/04/2018," 5,645.00 "
09/04/2018," 5,660.00 "
10/04/2018," 5,700.00 "
11/04/2018," 5,695.00 "
12/04/2018," 5,720.00 "
13/04/2018," 5,740.00 "
16/04/2018," 5,720.00 "
17/04/2018," 5,700.00 "
18/04/2018," 5,725.00 "
19/04/2018," 5,775.00 "
20/04/2018," 5,805.00 "
23/04/2018," 5,795.00 "
24/04/2018," 5,715.00 "
25/04/2018," 5,665.00 "
26/04/2018," 5,645.00 "
27/04/2018," 5,715.00 "
30/04/2018," 5,765.00 "
01/05/2018," 5,790.00 "
02/05/2018," 5,800.00 "
03/05/2018," 5,755.00 "
04/05/2018," 5,830.00 "
08/05/2018," 5,930.00 "
09/05/2018," 5,905.00 "
10/05/2018," 5,985.00 "
11/05/2018," 5,985.00 "
14/05/2018," 5,980.00 "
15/05/2018," 5,985.00 "
16/05/2018," 6,080.00 "
17/05/2018," 6,085.00 "
18/05/2018," 6,110.00 "
21/05/2018," 6,155.00 "
22/05/2018," 6,180.00 "
23/05/2018," 6,140.00 "
24/05/2018," 6,130.00 "
25/05/2018," 6,210.00 "
29/05/2018," 6,175.00 "
30/05/2018," 6,155.00 "
31/05/2018," 6,180.00 "
01/06/2018," 6,225.00 "
04/06/2018," 6,260.00 "
05/06/2018," 6,320.00 "
06/06/2018," 6,360.00 "
07/06/2018," 6,400.00 "
08/06/2018," 6,375.00 "
11/06/2018," 6,405.00 "
12/06/2018," 6,415.00 "
13/06/2018," 6,445.00 "
14/06/2018," 6,425.00 "
15/06/2018," 6,495.00 "
18/06/2018," 6,460.00 "
19/06/2018," 6,400.00 "
20/06/2018," 6,425.00 "
21/06/2018," 6,425.00 "
22/06/2018," 6,440.00 "
25/06/2018," 6,440.00 "
26/06/2018," 6,450.00 "
27/06/2018," 6,525.00 "
28/06/2018," 6,525.00 "
29/06/2018," 6,520.00 "
02/07/2018," 6,455.00 "
03/07/2018," 6,445.00 "
04/07/2018," 6,340.00 "
05/07/2018," 6,375.00 "
06/07/2018," 6,375.00 "
09/07/2018," 6,385.00 "
10/07/2018," 6,540.00 "
11/07/2018," 6,550.00 "
12/07/2018," 6,585.00 "
13/07/2018," 6,750.00 "
16/07/2018," 6,740.00 "
17/07/2018," 6,785.00 "
18/07/2018," 6,770.00 "
19/07/2018," 6,775.00 "
20/07/2018," 6,810.00 "
23/07/2018," 6,860.00 "
24/07/2018," 6,800.00 "
25/07/2018," 6,810.00 "
26/07/2018," 6,845.00 "
27/07/2018," 6,895.00 "
30/07/2018," 6,910.00 "
31/07/2018," 6,945.00 "
01/08/2018," 6,955.00 "
02/08/2018," 6,895.00 "
03/08/2018," 6,865.00 "
06/08/2018," 6,855.00 "
07/08/2018," 6,750.00 "
08/08/2018," 6,820.00 "
09/08/2018," 7,240.00 "
10/08/2018," 7,265.00 "
13/08/2018," 7,190.00 "
14/08/2018," 7,270.00 "
15/08/2018," 7,145.00 "
16/08/2018," 7,155.00 "
17/08/2018," 7,120.00 "
20/08/2018," 7,180.00 "
21/08/2018," 7,180.00 "
22/08/2018," 7,130.00 "
23/08/2018," 7,105.00 "
24/08/2018," 7,095.00 "
28/08/2018," 7,165.00 "
29/08/2018," 7,195.00 "
30/08/2018," 7,140.00 "
31/08/2018," 7,130.00 "
03/09/2018," 7,180.00 "
04/09/2018," 7,065.00 "
05/09/2018," 6,910.00 "
06/09/2018," 6,900.00 "
07/09/2018," 6,890.00 "
10/09/2018," 6,940.00 "
11/09/2018," 6,930.00 "
12/09/2018," 7,000.00 "
13/09/2018," 6,985.00 "
14/09/2018," 7,160.00 "
17/09/2018," 7,120.00 "
18/09/2018," 7,200.00 "
19/09/2018," 7,040.00 "
20/09/2018," 7,075.00 "
21/09/2018," 7,105.00 "
24/09/2018," 7,020.00 "
25/09/2018," 7,080.00 "
26/09/2018," 7,205.00 "
27/09/2018," 7,215.00 "
28/09/2018," 7,300.00 "
01/10/2018," 7,345.00 "
02/10/2018," 7,190.00 "
03/10/2018," 7,240.00 "
04/10/2018," 7,055.00 "
05/10/2018," 6,990.00 "
08/10/2018," 6,730.00 "
09/10/2018," 6,650.00 "
10/10/2018," 6,330.00 "
11/10/2018," 6,235.00 "
12/10/2018," 6,350.00 "
15/10/2018," 6,180.00 "
16/10/2018," 6,540.00 "
17/10/2018," 6,570.00 "
18/10/2018," 6,445.00 "
19/10/2018," 6,340.00 "
22/10/2018," 6,350.00 "
23/10/2018," 6,140.00 "
24/10/2018," 6,170.00 "
25/10/2018," 6,340.00 "
26/10/2018," 6,330.00 "
29/10/2018," 6,355.00 "
30/10/2018," 6,310.00 "
31/10/2018," 6,470.00 "
01/11/2018," 6,485.00 "
02/11/2018," 6,500.00 "
05/11/2018," 6,395.00 "
06/11/2018," 6,460.00 "
07/11/2018," 6,585.00 "
08/11/2018," 6,650.00 "
09/11/2018," 6,525.00 "
12/11/2018," 6,485.00 "
13/11/2018," 6,665.00 "
14/11/2018," 6,590.00 "
15/11/2018," 6,800.00 "
16/11/2018," 6,695.00 "
19/11/2018," 6,595.00 "
20/11/2018," 6,280.00 "
21/11/2018," 6,320.00 "
22/11/2018," 6,115.00 "
23/11/2018," 6,130.00 "
26/11/2018," 6,200.00 "
27/11/2018," 6,175.00 "
28/11/2018," 6,185.00 "
29/11/2018," 6,195.00 "
30/11/2018," 6,135.00 "
03/12/2018," 6,340.00 "
04/12/2018," 6,325.00 "
05/12/2018," 6,210.00 "
06/12/2018," 6,010.00 "
07/12/2018," 6,095.00 "
10/12/2018," 6,110.00 "
11/12/2018," 6,165.00 "
12/12/2018," 6,330.00 "
13/12/2018," 6,315.00 "
14/12/2018," 6,100.00 "
17/12/2018," 5,935.00 "
18/12/2018," 6,090.00 "
19/12/2018," 6,005.00 "
20/12/2018," 6,000.00 "
21/12/2018," 5,900.00 "
24/12/2018," 6,070.00 "
27/12/2018," 6,045.00 "
28/12/2018," 6,155.00 "
31/12/2018," 6,240.00 "
02/01/2019," 6,160.00 "
03/01/2019," 5,950.00 "
04/01/2019," 6,110.00 "
07/01/2019," 6,200.00 "
08/01/2019," 6,415.00 "
09/01/2019," 6,530.00 "
10/01/2019," 6,510.00 "
11/01/2019," 6,405.00 "
14/01/2019," 6,325.00 "
15/01/2019," 6,325.00 "
16/01/2019," 6,315.00 "
17/01/2019," 6,295.00 "
18/01/2019," 6,405.00 "
21/01/2019," 6,485.00 "
22/01/2019," 6,435.00 "
23/01/2019," 6,320.00 "
24/01/2019," 6,335.00 "
25/01/2019," 6,240.00 "
28/01/2019," 6,305.00 "
29/01/2019," 6,375.00 "
30/01/2019," 6,530.00 "
31/01/2019," 6,405.00 "
01/02/2019," 6,430.00 "
04/02/2019," 6,510.00 "
05/02/2019," 6,665.00 "
06/02/2019," 6,700.00 "
07/02/2019," 6,615.00 "
08/02/2019," 6,510.00 "
11/02/2019," 6,615.00 "
12/02/2019," 6,585.00 "
13/02/2019," 6,610.00 "
14/02/2019," 6,700.00 "
15/02/2019," 6,680.00 "
18/02/2019," 6,755.00 "
19/02/2019," 6,725.00 "
20/02/2019," 6,770.00 "
21/02/2019," 6,765.00 "
22/02/2019," 6,785.00 "
25/02/2019," 6,780.00 "
26/02/2019," 6,760.00 "
27/02/2019," 6,655.00 "
28/02/2019," 6,665.00 "
01/03/2019," 6,760.00 "
04/03/2019," 6,825.00 "
05/03/2019," 6,860.00 "
06/03/2019," 6,850.00 "
07/03/2019," 7,005.00 "
08/03/2019," 6,915.00 "
11/03/2019," 7,055.00 "
12/03/2019," 7,090.00 "
13/03/2019," 7,120.00 "
14/03/2019," 7,125.00 "
15/03/2019," 7,080.00 "
18/03/2019," 7,010.00 "
19/03/2019," 7,085.00 "
20/03/2019," 7,085.00 "
21/03/2019," 7,150.00 "
22/03/2019," 7,065.00 "
25/03/2019," 6,990.00 "
26/03/2019," 7,065.00 "
27/03/2019," 7,050.00 "
28/03/2019," 7,090.00 "
29/03/2019," 7,190.00 "
01/04/2019," 7,305.00 "
02/04/2019," 7,400.00 "
03/04/2019," 7,495.00 "
04/04/2019," 7,525.00 "
05/04/2019," 7,620.00 "
08/04/2019," 7,665.00 "
09/04/2019," 7,630.00 "
10/04/2019," 7,710.00 "
11/04/2019," 7,855.00 "
12/04/2019," 7,880.00 "
15/04/2019," 8,010.00 "
16/04/2019," 8,040.00 "
17/04/2019," 8,035.00 "
18/04/2019," 8,030.00 "
23/04/2019," 8,205.00 "
24/04/2019," 8,335.00 "
25/04/2019," 8,165.00 "
26/04/2019," 8,180.00 "
29/04/2019," 8,175.00 "
30/04/2019," 8,250.00 "
01/05/2019," 8,145.00 "
02/05/2019," 8,155.00 "
03/05/2019," 8,195.00 "
07/05/2019," 8,100.00 "
08/05/2019," 8,200.00 "
09/05/2019," 8,045.00 "
10/05/2019," 8,125.00 "
13/05/2019," 8,060.00 "
14/05/2019," 8,415.00 "
15/05/2019," 8,525.00 "
16/05/2019," 8,700.00 "
17/05/2019," 8,680.00 "
20/05/2019," 8,590.00 "
21/05/2019," 8,590.00 "
22/05/2019," 8,780.00 "
23/05/2019," 8,725.00 "
24/05/2019," 8,870.00 "
28/05/2019," 8,650.00 "
29/05/2019," 8,405.00 "
30/05/2019," 8,440.00 "
31/05/2019," 8,360.00 "
03/06/2019," 8,405.00 "
04/06/2019," 8,475.00 "
05/06/2019," 8,535.00 "
06/06/2019," 8,435.00 "
07/06/2019," 8,560.00 "
10/06/2019," 8,760.00 "
11/06/2019," 8,760.00 "
12/06/2019," 8,785.00 "
13/06/2019," 8,775.00 "
14/06/2019," 8,700.00 "
17/06/2019," 8,720.00 "
18/06/2019," 8,895.00 "
19/06/2019," 8,825.00 "
20/06/2019," 8,985.00 "
21/06/2019," 9,110.00 "
24/06/2019," 9,230.00 "
25/06/2019," 9,315.00 "
26/06/2019," 9,265.00 "
27/06/2019," 9,175.00 "
28/06/2019," 9,185.00 "
01/07/2019," 9,320.00 "
02/07/2019," 9,310.00 "
03/07/2019," 9,400.00 "
04/07/2019," 9,245.00 "
05/07/2019," 9,040.00 "
08/07/2019," 9,015.00 "
09/07/2019," 8,885.00 "
10/07/2019," 8,795.00 "
11/07/2019," 8,710.00 "
12/07/2019," 8,695.00 "
15/07/2019," 8,770.00 "
16/07/2019," 8,845.00 "
17/07/2019," 8,865.00 "
18/07/2019," 8,780.00 "
19/07/2019," 8,770.00 "
22/07/2019," 8,765.00 "
23/07/2019," 8,765.00 "
24/07/2019," 8,770.00 "
25/07/2019," 8,775.00 "
26/07/2019," 8,880.00 "
29/07/2019," 8,975.00 "
30/07/2019," 9,030.00 "
31/07/2019," 8,995.00 "
01/08/2019," 9,090.00 "
02/08/2019," 8,790.00 "
05/08/2019," 8,500.00 "
06/08/2019," 8,610.00 "
07/08/2019," 8,060.00 "
08/08/2019," 8,095.00 "
09/08/2019," 7,920.00 "
12/08/2019," 7,920.00 "
13/08/2019," 7,855.00 "
14/08/2019," 7,735.00 "
15/08/2019," 7,690.00 "
16/08/2019," 7,785.00 "
19/08/2019," 7,815.00 "
20/08/2019," 7,850.00 "
21/08/2019," 8,055.00 "
22/08/2019," 7,920.00 "
23/08/2019," 7,875.00 "
26/08/2019,#N/A
27/08/2019," 7,795.00 "
28/08/2019," 7,740.00 "
29/08/2019," 7,910.00 "
30/08/2019," 8,025.00 "
02/09/2019," 8,040.00 "
03/09/2019," 8,025.00 "
04/09/2019," 8,025.00 "
05/09/2019," 8,060.00 "
06/09/2019," 8,125.00 "
09/09/2019," 8,110.00 "
10/09/2019," 7,865.00 "
11/09/2019," 8,100.00 "
12/09/2019," 8,180.00 "
13/09/2019," 8,130.00 "
16/09/2019," 7,990.00 "
17/09/2019," 8,065.00 "
18/09/2019," 8,065.00 "
19/09/2019," 8,145.00 "
20/09/2019," 8,005.00 "
23/09/2019," 8,005.00 "
24/09/2019," 7,770.00 "
25/09/2019," 7,645.00 "
26/09/2019," 7,770.00 "
27/09/2019," 7,890.00 "
30/09/2019," 7,845.00 "
01/10/2019," 7,805.00 "
02/10/2019," 7,625.00 "
03/10/2019," 7,440.00 "
04/10/2019," 7,605.00 "
07/10/2019," 7,695.00 "
08/10/2019," 7,575.00 "
09/10/2019," 7,600.00 "
10/10/2019," 7,535.00 "
11/10/2019," 7,565.00 "
14/10/2019," 7,620.00 "
15/10/2019," 7,530.00 "
16/10/2019," 7,330.00 "
17/10/2019," 7,500.00 "
18/10/2019," 7,500.00 "
21/10/2019," 7,490.00 "
22/10/2019," 7,465.00 "
23/10/2019," 7,475.00 "
24/10/2019," 7,575.00 "
25/10/2019," 7,595.00 "
28/10/2019," 7,800.00 "
29/10/2019," 7,815.00 "
30/10/2019," 7,965.00 "
31/10/2019," 7,925.00 "
01/11/2019," 8,080.00 "
04/11/2019," 8,200.00 "
05/11/2019," 8,330.00 "
06/11/2019," 8,335.00 "
07/11/2019," 8,490.00 "
08/11/2019," 8,440.00 "
11/11/2019," 8,300.00 "
12/11/2019," 8,215.00 "
13/11/2019," 8,395.00 "
14/11/2019," 8,350.00 "
15/11/2019," 8,425.00 "
18/11/2019," 8,335.00 "
19/11/2019," 8,550.00 "
20/11/2019," 8,545.00 "
21/11/2019," 8,505.00 "
22/11/2019," 8,590.00 "
25/11/2019," 8,850.00 "
26/11/2019," 8,930.00 "
27/11/2019," 9,100.00 "
28/11/2019," 8,990.00 "
29/11/2019," 8,925.00 "
02/12/2019," 8,885.00 "
03/12/2019," 8,860.00 "
04/12/2019," 8,845.00 "
05/12/2019," 8,800.00 "
06/12/2019," 8,850.00 "
09/12/2019," 8,785.00 "
10/12/2019," 8,700.00 "
11/12/2019," 8,680.00 "
12/12/2019," 8,690.00 "
13/12/2019," 8,600.00 "
16/12/2019," 8,935.00 "
17/12/2019," 9,030.00 "
18/12/2019," 8,970.00 "
19/12/2019," 9,000.00 "
20/12/2019," 9,000.00 "
23/12/2019," 9,065.00 "
24/12/2019," 9,055.00 "
27/12/2019," 9,125.00 "
30/12/2019," 9,020.00 "
31/12/2019," 8,890.00 "
02/01/2020," 9,040.00 "
03/01/2020," 9,020.00 "
06/01/2020," 8,960.00 "
07/01/2020," 8,950.00 "
08/01/2020," 8,950.00 "
09/01/2020," 8,930.00 "
10/01/2020," 8,915.00 "
13/01/2020," 9,015.00 "
14/01/2020," 9,065.00 "
15/01/2020," 9,135.00 "
16/01/2020," 9,100.00 "
17/01/2020," 9,175.00 "
20/01/2020," 9,155.00 "
21/01/2020," 9,175.00 "
22/01/2020," 9,095.00 "
23/01/2020," 9,015.00 "
24/01/2020," 9,155.00 "
27/01/2020," 8,840.00 "
28/01/2020," 8,910.00 "
29/01/2020," 8,990.00 "
30/01/2020," 8,935.00 "
31/01/2020," 8,920.00 "
03/02/2020," 9,005.00 "
04/02/2020," 9,080.00 "
05/02/2020," 9,290.00 "
06/02/2020," 9,295.00 "
07/02/2020," 9,185.00 "
10/02/2020," 9,210.00 "
11/02/2020," 9,325.00 "
12/02/2020," 9,395.00 "
13/02/2020," 9,305.00 "
14/02/2020," 9,275.00 "
17/02/2020," 9,275.00 "
18/02/2020," 9,200.00 "
19/02/2020," 9,400.00 "
20/02/2020," 9,415.00 "
21/02/2020," 9,365.00 "
24/02/2020," 9,080.00 "
25/02/2020," 8,900.00 "
26/02/2020," 9,045.00 "
27/02/2020," 8,705.00 "
28/02/2020," 8,395.00 "
02/03/2020," 8,545.00 "
03/03/2020," 8,755.00 "
04/03/2020," 8,825.00 "
05/03/2020," 8,655.00 "
06/03/2020," 8,630.00 "
09/03/2020," 8,300.00 "
10/03/2020," 8,310.00 "
11/03/2020," 8,045.00 "
12/03/2020," 7,775.00 "
13/03/2020," 8,225.00 "
16/03/2020," 8,430.00 "
17/03/2020," 9,055.00 "
18/03/2020," 8,545.00 "
19/03/2020," 8,140.00 "
20/03/2020," 8,245.00 "
23/03/2020," 7,785.00 "
24/03/2020," 8,555.00 "
25/03/2020," 8,485.00 "
26/03/2020," 8,420.00 "
